id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,neighborhood
27898470,Spacious Mission Apartment + Parking,700638,Christie,,Mission,37.764520000000005,-122.4122,Entire home/apt,200,30,1,2018-10-31,0.04,1,0,Mission
27899334,"3 Bed 3 Bath for rent in Bernal Heights, near BART",1996629,Pablo,,Bernal Heights,37.73379,-122.42568,Entire home/apt,99,4,3,2019-05-18,0.12,5,22,Bernal Heights
27903069,Sunny Upper Floor Flat W Parking in Authentic Neighborhood,210780925,Louis,,Excelsior,37.72933,-122.40751000000002,Entire home/apt,257,1,132,2020-10-03,5.27,2,123,Excelsior
27905010,Relax in the Extensive Library at a Pacific Heights Hideaway,20169016,Springer,,Pacific Heights,37.78825,-122.44592,Private room,175,3,45,2020-09-26,1.79,5,335,Pacific Heights
27926531,Beautiful Light-filled bed/bath with Spanish Steps,2444481,Dylan,,Marina,37.80218,-122.44124,Private room,150,3,0,,,1,0,Marina
27928375,Pacific Heights Victorian Bedroom & Bathroom,20169016,Springer,,Pacific Heights,37.789559999999994,-122.44705,Private room,125,3,43,2020-01-15,1.71,5,356,Pacific Heights
27933930,West Portal Guest Studio,157329441,Jian,,West of Twin Peaks,37.74188,-122.46343999999999,Entire home/apt,102,3,60,2020-09-15,2.77,1,252,West of Twin Peaks
27937727,Charming Nob Hill Room with Private Terrace,1208533,Valentino,,Nob Hill,37.79226,-122.40968000000001,Private room,190,1,42,2020-02-08,1.64,6,0,Nob Hill
27938375,Little Italy,1208533,Valentino,,Nob Hill,37.79211,-122.40991000000001,Private room,150,1,45,2020-01-16,1.75,6,173,Nob Hill
27960744,Garden Guest Suite. Private. Free Parking.,122565703,Rosalinda & Dennis,,Castro/Upper Market,37.76753,-122.43463999999999,Entire home/apt,225,4,28,2020-09-06,1.54,1,329,Castro/Upper Market
27961176,15 min Walk Downtown SF Private Room NON-MASTER 1,12302104,Anna,,Chinatown,37.79495,-122.40772,Private room,42,30,4,2020-07-12,0.17,3,332,Chinatown
27980774,Castro Retreat,19610799,Eric,,Castro/Upper Market,37.75804,-122.44041000000001,Private room,125,3,71,2020-03-03,3.07,2,0,Castro/Upper Market
27984599,Ground floor for 6 w/ parking. By GG park & subway,3097323,Chunyan,,Outer Sunset,37.760740000000006,-122.49051000000001,Entire home/apt,180,3,45,2020-08-26,1.75,2,28,Outer Sunset
27987824,Delightful 2BR Condominium in San Francisco,48005494,Zeus,,Russian Hill,37.798320000000004,-122.41076000000001,Entire home/apt,157,30,2,2019-10-27,0.09,102,108,Russian Hill
27995396,"Boutique Hotel in Union Square San Francisco, Ca",691576,Jill,,Downtown/Civic Center,37.78678,-122.40925,Private room,272,1,2,2018-10-21,0.08,2,88,Downtown/Civic Center
28009294,2BR Condominium in San Francisco,48005494,Zeus,,Western Addition,37.78716,-122.42205,Entire home/apt,168,30,3,2020-03-21,0.34,102,254,Western Addition
28009722,Hayes Valley Work Ready Private Room and Bath,198616,Nancy,,Western Addition,37.77369,-122.42655,Private room,110,1,95,2020-02-23,3.78,2,3,Western Addition
28027982,15 min Walk Downtown SF Private Room NON-MASTER 2,12302104,Anna,,Chinatown,37.79402,-122.40762,Private room,37,30,4,2020-05-06,0.29,3,0,Chinatown
28028464,Walk to Golden Gate Park from a Radiant Home,2239870,Blair,,Inner Sunset,37.765390000000004,-122.45761999999999,Entire home/apt,428,3,121,2020-09-29,5.03,1,101,Inner Sunset
28030809,JR 1BR w/ full kitchen and private garden,26914130,Carl,,Castro/Upper Market,37.76897,-122.43788,Entire home/apt,94,90,1,2018-12-16,0.05,2,365,Castro/Upper Market
28047393,Large Modern Castro View Home,16921283,Jonathan,,Castro/Upper Market,37.760220000000004,-122.44413,Entire home/apt,1995,7,0,,,2,81,Castro/Upper Market
28050674,Lovely Hotel Style Suite - Heart of Union Square,70722023,Michael,,Downtown/Civic Center,37.79009,-122.4073,Entire home/apt,95,2,11,2020-02-06,0.46,55,0,Downtown/Civic Center
28053384,Your home away from home in San Francisco!,24095377,Thomas,,Parkside,37.74275,-122.48728999999999,Private room,62,2,53,2019-12-14,2.08,1,3,Parkside
28055711,Sunny&Quiet* TOP LOCATION* BDR+ BTHR,155250,Lisa&Simone,,Mission,37.75894,-122.41131000000001,Private room,200,3,2,2019-06-24,0.1,2,0,Mission
28074227,Private room & bathroom in Visitacion Valley,212074611,Jane & Michael,,Visitacion Valley,37.71066,-122.42027,Private room,79,2,56,2020-03-05,2.27,1,0,Visitacion Valley
28074409,Stunning Bay View! Prime North Beach Location!,212075336,Erik,,Russian Hill,37.800990000000006,-122.41211000000001,Entire home/apt,464,2,28,2020-02-27,1.12,1,36,Russian Hill
28079540,UNION SQUARE- 1 BEDROOM RESORT CONDO,100238132,Michael,,Downtown/Civic Center,37.78937,-122.41363999999999,Entire home/apt,266,3,20,2019-11-15,0.8,21,356,Downtown/Civic Center
28079865,Wyndham Canterbury San Francisco (1 bedroom condo),100238132,Michael,,Downtown/Civic Center,37.78937,-122.41349,Entire home/apt,266,3,24,2019-11-15,0.97,21,356,Downtown/Civic Center
28085987,"Central, open loft with tons of light",17083537,Sarah,,South of Market,37.77102,-122.42263,Entire home/apt,189,5,15,2020-02-12,0.61,1,0,South of Market
28105604,One of a Kind Home in the Heart of San Francisco,4873926,Katherine & Philip,,Marina,37.79761,-122.42745,Entire home/apt,349,30,42,2020-03-26,1.7,1,155,Marina
28137005,Big Bright Room Open City View,34079197,Anita,,Ocean View,37.72082,-122.46345,Private room,80,1,4,2019-11-23,0.17,4,0,Ocean View
28141014,Garden suite for 6 w/ parking. By GG park & subway,3097323,Chunyan,,Outer Sunset,37.76045,-122.4902,Entire home/apt,210,1,36,2020-09-14,1.43,2,29,Outer Sunset
28160772,Mediterranean Oasis In The City (Canto Uccello) w/ Garden View,212709106,Jana & Geof,,Mission,37.748470000000005,-122.4237,Entire home/apt,184,2,82,2020-09-22,3.26,1,15,Mission
28164026,Quick Walk to Valencia Street,61475820,Martin,,Mission,37.76016,-122.42277,Entire home/apt,175,30,0,,,1,0,Mission
28181442,Charming Pacific Heights Victorian Getaway Suite,31108813,Yoram,,Western Addition,37.7871,-122.43275,Private room,145,3,57,2020-03-08,2.27,1,88,Western Addition
28182735,UNION SQUARE-Canterbury Resort-1 bedroom condo,100238132,Michael,,Downtown/Civic Center,37.787890000000004,-122.413,Entire home/apt,243,3,30,2019-12-14,1.21,21,356,Downtown/Civic Center
28182805,UNION SQUARE- 1 BEDROOM RESORT CONDO,100238132,Michael,,Downtown/Civic Center,37.787890000000004,-122.41395,Entire home/apt,266,3,31,2020-02-07,1.28,21,356,Downtown/Civic Center
28189141,Excelente apto mobiliado e bem localizado em SF,179620596,Elizangela,,Lakeshore,37.71561,-122.49871,Entire home/apt,145,30,0,,,1,0,Lakeshore
28200634,"1400' Apt w gar,remodeled,kitchn,wd,trails,beaches",144885524,Edmund,,Outer Richmond,37.78447,-122.48236999999999,Entire home/apt,291,2,141,2020-09-24,5.63,1,320,Outer Richmond
28208579,Contemporary Suite on Sunny Potrero Hill,572647,Clare,,Potrero Hill,37.760459999999995,-122.39565,Private room,115,3,64,2020-09-18,2.86,1,149,Potrero Hill
28232197,Great condo in bayview only 15 mins from SFO,73458740,Clodagh,,Bayview,37.7327,-122.39121999999999,Private room,99,1,9,2019-06-05,0.36,2,154,Bayview
28251404,Boutique Luxury Home with Garden - Cole Valley,25711525,Tristan,,Haight Ashbury,37.76104,-122.44645,Entire home/apt,350,2,24,2020-06-13,1.25,2,146,Haight Ashbury
28252608,Bright Private Guest Suite - Private Entrance,5670406,Catherine,,West of Twin Peaks,37.73879,-122.44888999999999,Private room,85,2,17,2020-03-16,1.47,1,0,West of Twin Peaks
28259229,Master in 3rd Floor Artists Flat,6093410,Thomas,,Western Addition,37.77149,-122.42872,Private room,75,1,127,2020-03-16,5.01,2,0,Western Addition
28261064,Relaxing Studio Close to BART Station,623191,Mahalia,,Outer Mission,37.73287,-122.4377,Entire home/apt,95,2,14,2019-11-22,0.56,1,0,Outer Mission
28263206,"Private Room, 3 Twin Beds, Convenient Neighborhood",58930,David,,Inner Richmond,37.77882,-122.46066,Private room,400,3,0,,,4,278,Inner Richmond
28267650,"Cozy South Park Studio, near Caltrain & South Park by Blueground",107434423,Blueground,,South of Market,37.78025,-122.39581000000001,Entire home/apt,135,30,1,2020-01-03,0.11,182,365,South of Market
28279424,Classic SF 2 bedroom Apartment,34789506,Jessica,,South of Market,37.77604,-122.4082,Entire home/apt,130,30,5,2020-03-20,0.26,3,365,South of Market
28281476,Charming SF 2 Bedroom,34789506,Jessica,,South of Market,37.776340000000005,-122.40798000000001,Entire home/apt,135,30,4,2020-05-30,0.22,3,365,South of Market
28306183,2 bd/1 ba 2nd floor flat in North Beach,30347217,Eddie,,North Beach,37.79981,-122.40621000000002,Entire home/apt,139,30,0,,,2,0,North Beach
28310642,Fantastic Union Square Location - Studio Hotel,70722023,Michael,,Downtown/Civic Center,37.79023,-122.40791999999999,Entire home/apt,95,2,19,2020-01-24,0.8,55,0,Downtown/Civic Center
28315009,"Private room in a cozy, residential area of SF",99077084,Erin,,Inner Sunset,37.75918,-122.47358999999999,Private room,100,5,27,2020-10-03,1.41,1,23,Inner Sunset
28316938,Bright and Happy Apt with City View Rooftop,1933786,Natalie,,Haight Ashbury,37.77295,-122.4389,Entire home/apt,150,1,13,2020-01-15,0.53,2,0,Haight Ashbury
28338036,2 Bedroom Condo in Great Location,48005494,Zeus,,South of Market,37.77042,-122.41769,Entire home/apt,152,30,1,2018-12-21,0.05,102,0,South of Market
28338407,Stylish Room in the heart of Nopa,64868395,Dakota,,Western Addition,37.7767,-122.44131000000002,Private room,145,2,19,2019-06-23,0.82,3,0,Western Addition
28339483,Mission 1 Bedroom near BART,48005494,Zeus,,Mission,37.76879,-122.42402,Entire home/apt,84,30,1,2020-05-26,0.22,102,0,Mission
28360154,Beautiful Spacious 1bdrm Bernal Heights,16131753,Gilles & Keady,,Bernal Heights,37.74425,-122.41208,Entire home/apt,150,1,59,2020-09-26,2.48,1,133,Bernal Heights
28361732,Elegant Home in Historic Victorian,49499644,Denise,,Western Addition,37.78863,-122.42908999999999,Entire home/apt,824,3,15,2020-01-15,0.71,2,353,Western Addition
28363410,"Sunny, quiet room in elegant Victorian building",208796981,Clive,,Mission,37.75128,-122.41308000000001,Private room,89,2,86,2020-02-25,3.42,2,180,Mission
28363414,Clean room with convenient transportation,151607879,Jiangtao,,Outer Mission,37.71975,-122.44273000000001,Private room,69,1,68,2020-03-16,3.98,1,0,Outer Mission
28367768,The Orange House,8997845,Nancy,,Bayview,37.73007,-122.39056000000001,Private room,60,1,12,2020-02-23,0.52,1,93,Bayview
28368154,Beautifully Designed Private Room @ Dolores Park,4440278,Emmanuel,,Castro/Upper Market,37.76206,-122.43162,Private room,120,30,1,2019-02-10,0.05,4,269,Castro/Upper Market
28368417,Beautifully Designed Shared Room @ Dolores Park,4440278,Emmanuel,,Castro/Upper Market,37.76269,-122.43178999999999,Shared room,80,30,0,,,4,364,Castro/Upper Market
28376750,"Gorgeous, Private Suite in Tuscan Villa",214228145,Nando,,North Beach,37.79898,-122.40302,Private room,57,1,168,2020-10-03,6.71,3,88,North Beach
28384050,Master Suite and Living Room,203829399,Khin,,Excelsior,37.72975,-122.40538000000001,Private room,119,1,34,2020-01-15,2.0,1,65,Excelsior
28387261,Private room Hayes Valley easy to Downtown,198616,Nancy,,Western Addition,37.77406,-122.42603999999999,Private room,85,1,40,2020-02-17,1.97,2,125,Western Addition
28388893,2 PRIVATE ROOMS + BATH in beautiful Victorian,147938322,Bella,,Noe Valley,37.753679999999996,-122.4272,Private room,125,1,40,2020-06-04,1.64,2,365,Noe Valley
28390797,Spacious Flat in an Elegant Victorian Home near Hayes Valley,48618681,Dee,,Western Addition,37.77623,-122.43051000000001,Entire home/apt,425,3,21,2020-09-21,0.99,1,317,Western Addition
28407357,Cozy Hideout-Ace Location-Local Experiences,5610543,Rob,,Inner Sunset,37.76378,-122.46581,Entire home/apt,318,4,14,2020-09-15,0.56,1,75,Inner Sunset
28411576,Beautifully Designed Private Room @ Dolores Park,4440278,Emmanuel,,Castro/Upper Market,37.76351,-122.43059,Private room,110,30,2,2019-07-20,0.1,4,269,Castro/Upper Market
28427234,"Stylish SoMa 1BR w/ Gym + Pool + Spa, near SF MOMA, by Blueground",107434423,Blueground,,South of Market,37.78362,-122.39858999999998,Entire home/apt,213,30,1,2018-12-15,0.05,182,205,South of Market
28435943,Garden Apartment in the Heart of Cole Valley,27955764,Kate,,Inner Sunset,37.76442,-122.45453,Entire home/apt,320,3,11,2019-12-01,0.76,1,31,Inner Sunset
28442815,Bright & Airy Edwardian Gem Atop Russian Hill,3470244,Sonia,,Russian Hill,37.7986,-122.41803999999999,Entire home/apt,115,30,4,2019-10-15,0.17,2,278,Russian Hill
28444017,"Heart of SF! Sunny 2 BR, 2.5 BA with patio",22368313,Mara,,Castro/Upper Market,37.76163,-122.43163999999999,Entire home/apt,999,4,3,2018-09-15,0.12,1,0,Castro/Upper Market
28450508,Spacious & Bright Edwardian Gem Atop Russian Hill,3470244,Sonia,,Russian Hill,37.79715,-122.41905,Entire home/apt,166,30,0,,,2,365,Russian Hill
28458996,SF Penthouse View+Deck Featured in Magazines,629004,Rischie,,Pacific Heights,37.79672,-122.42452,Private room,799,5,0,,,4,339,Pacific Heights
28459122,Classic Architecture/Modern Design in City Center,31021771,Ryan,,Haight Ashbury,37.766740000000006,-122.44835,Private room,224,2,13,2020-09-08,0.52,2,0,Haight Ashbury
28462004,3-Bedroom Victorian w/Parking in Bernal Heights,1749031,Jessica,,Bernal Heights,37.743759999999995,-122.42228999999999,Entire home/apt,300,30,8,2018-11-24,0.32,1,0,Bernal Heights
28464381,"Beautiful, Stylish Mission Apt with Decks + Views",2342853,Ben,,Mission,37.75195,-122.40748,Entire home/apt,450,2,15,2020-02-17,0.61,1,0,Mission
28489872,"Sanitized Suite- Private entrance, self check-in.",4392149,Aditi,,Western Addition,37.78053,-122.44022,Private room,225,2,56,2020-03-12,2.27,1,269,Western Addition
28490107,Stylish Noe Valley home with a view,141784,Brad,,Glen Park,37.740759999999995,-122.43043999999999,Entire home/apt,325,4,1,2018-10-26,0.04,2,0,Glen Park
28500088,Nat's Mission Guest Suite,215054664,Natalya,,Mission,37.75632,-122.40868,Entire home/apt,175,1,79,2020-02-29,3.33,1,0,Mission
28515384,"WorldMark by Wyndham,Studio (5)Short walk to JPM!",84583753,Hanny,,Financial District,37.79043,-122.40646000000001,Entire home/apt,400,3,1,2019-11-22,0.09,8,0,Financial District
28517686,UNION SQUARE-THE DONATELLO HOTEL-SAN FRANCISCO,64646820,Michelle,,Downtown/Civic Center,37.78865,-122.41148000000001,Private room,220,1,5,2019-04-09,0.21,38,0,Downtown/Civic Center
28518540,"Central Noe Valley - Updated, Clean & gigabit wifi",17386085,Michael,,Noe Valley,37.753,-122.42858999999999,Entire home/apt,290,3,31,2019-04-21,1.25,1,0,Noe Valley
28521528,Pet-Friendly 1BR in Daly City w/ Yard Near SFSU,48005494,Zeus,,Ocean View,37.70876,-122.46158999999999,Entire home/apt,82,30,2,2020-01-12,0.14,102,359,Ocean View
28543140,Market Street - 1 Bedroom Condo  - Google Fiber,39608951,Peter,,South of Market,37.77994,-122.41054,Entire home/apt,119,30,1,2018-11-17,0.04,1,279,South of Market
28550959,Private Room in Haight Ashbury Victorian Home,129961318,John L,,Haight Ashbury,37.77075,-122.44944,Private room,73,3,77,2020-09-30,3.11,1,37,Haight Ashbury
28560838,Quintessential San Francisco Luxury Apartment,17475935,David,,North Beach,37.801429999999996,-122.40527,Entire home/apt,447,31,0,,,1,269,North Beach
28562801,"SF GETAWAY,RM W/PRIV BA,NR ALL,NICE LOC,LOVELY HM",408300,Jennifer,,Bayview,37.72645,-122.384,Private room,55,30,0,,,12,364,Bayview
28563068,Entire bottom level in the heart of the mission,370518,Brent,,Mission,37.766459999999995,-122.41748999999999,Private room,119,3,11,2020-02-18,0.47,2,0,Mission
28581080,Sunny Mission/Bernal Room for October Sublet,20762433,Isabelle,,Bernal Heights,37.74722,-122.42361000000001,Private room,75,30,0,,,1,0,Bernal Heights
28588615,"Stunning, Master Suite in Tuscan Villa",214228145,Nando,,North Beach,37.79898,-122.40302,Private room,90,1,165,2020-10-02,6.6,3,80,North Beach
28589423,"Breathtaking, Private Suite in Tuscan Villa",214228145,Nando,,North Beach,37.79898,-122.40302,Private room,65,1,142,2020-09-30,5.7,3,86,North Beach
28603195,Entire Guest Suite in San Francisco home,132534885,John,,West of Twin Peaks,37.73109,-122.45617,Entire home/apt,220,3,20,2020-01-20,0.93,1,79,West of Twin Peaks
28646377,The Heart of SF,6661559,Melissa,,Financial District,37.79647,-122.3974,Entire home/apt,300,31,0,,,1,0,Financial District
28648613,The Oxford Apartment,48585061,Tony,,Excelsior,37.72489,-122.41812,Entire home/apt,125,1,73,2020-09-15,4.77,1,105,Excelsior
28660479,San Francisco (1 bedroom condo)(Union Square),100238132,Michael,,Downtown/Civic Center,37.788270000000004,-122.41179,Entire home/apt,255,3,18,2020-02-27,0.73,21,1,Downtown/Civic Center
28660694,UNION SQUARE- 1 BEDROOM RESORT CONDO,100238132,Michael,,Downtown/Civic Center,37.789559999999994,-122.4117,Entire home/apt,266,3,17,2020-02-27,0.69,21,352,Downtown/Civic Center
28668662,"Modern, Spacious, Central Nob/Russian Hill 1BR Apt",7239867,Brian,,Nob Hill,37.79267,-122.41833999999999,Entire home/apt,140,50,1,2019-01-06,0.05,2,76,Nob Hill
28668842,Marina 1 Bedroom near Shops and Restaurants,48005494,Zeus,,Marina,37.80239,-122.44138000000001,Entire home/apt,121,30,1,2020-08-29,0.79,102,16,Marina
28674015,Master suite available near Ocean Beach,189949162,Joey,,Outer Sunset,37.74801,-122.50653,Private room,95,1,146,2020-02-12,5.9,4,0,Outer Sunset
28683064,"Bright apartment, steps from Dolores Park",6576675,Kalpana,,Mission,37.75931,-122.42383999999998,Entire home/apt,300,4,4,2019-12-14,0.17,3,0,Mission
28696499,#3 Private room with private bathroom,216480693,Fa,,Outer Sunset,37.747690000000006,-122.47802,Private room,69,1,135,2020-09-30,5.94,4,81,Outer Sunset
28710088,Chenery Guest Room,368587,Scott,,Glen Park,37.73622,-122.43725,Private room,120,3,3,2019-11-21,0.12,2,0,Glen Park
28712209,Shipyard Condo,216581684,Ashish,,Bayview,37.728629999999995,-122.36856999999999,Entire home/apt,150,31,0,,,1,0,Bayview
28712636,Explore Golden Gate Park from a Sophisticated Home,22618879,Irena,,Outer Sunset,37.76047,-122.49201000000001,Entire home/apt,284,1,111,2020-09-23,5.02,2,144,Outer Sunset
28716670,"Large Room  , Inner Sunset, Golden Gate Park, UCSF",4670031,Kameh,,Inner Sunset,37.76126,-122.46276999999999,Private room,75,1,82,2020-08-24,3.33,2,279,Inner Sunset
28718827,2 Bd Condo w Rooftop Deck and A/C in Mission,1257432,Rebecca,,Mission,37.763090000000005,-122.41948000000001,Entire home/apt,203,30,2,2019-07-07,0.08,22,365,Mission
28722160,Roomy and Comfortable Suite 2BR/1BA with Backyard!,151817615,Zhi Jian,,Visitacion Valley,37.71832,-122.40111,Entire home/apt,116,3,140,2020-03-08,5.72,2,4,Visitacion Valley
28733771,Sunny room with full-size bed in heart of SF,875221,Jessica,,Mission,37.76826,-122.42327,Private room,56,30,42,2020-08-31,1.72,4,93,Mission
28733881,City View - Big Bright Private Room,34079197,Anita,,Ocean View,37.72092,-122.46558,Private room,85,1,5,2019-08-31,0.21,4,0,Ocean View
28734043,Sunny room with Queen bed in heart of SF!,875221,Jessica,,Mission,37.76826,-122.42327,Private room,54,30,42,2020-04-01,1.71,4,138,Mission
